ID	Name	Sex	Session	DistanceError	AngleError	PracMode	ExperMode	Background	Track	Direction	MoveMode	SpeedMode	Pause	PauseNum	Speed	InitSpeed	SpeedMin	SpeedMax	AccelerationMin	AccelerationMax	AngleSpeedMin	AngleSpeedMax	RotateAngleMin	RotateAngleMax	PracTime	ExperTime	PracTimes	ExperTimes	Pra_Test	Trial	PointNum	PointTime	ObjPointX	ObjPointY	PostPointX	PostPointY	ObjRotate	PostRotate	Distance	RotateError	Hit	ObjSpeedX	ObjSpeedY	PostSpeedX	PostSpeedY	ObjRotateSpeed	PostRotateSpeed
11	1	ÄÐ	0	20.00	20.00	0	1	0	0	0	0	0	0	-1	5.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	3	3	3	3	1	1	1	356810689	1260	540	960	540	0.00	0.00	300.00	0.00	0	-0.00	-5.00	0.00	-67.00	0.00	0.00
11	1	ÄÐ	0	20.00	20.00	0	1	0	0	0	0	0	0	-1	5.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	3	3	3	3	1	1	2	356810731	1260	539	960	537	0.00	0.00	300.01	0.00	0	-0.00	-5.00	200.00	-200.00	0.00	0.00
11	1	ÄÐ	0	20.00	20.00	0	1	0	0	0	0	0	0	-1	5.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	3	3	3	3	1	1	3	356810772	1259	539	968	528	0.00	0.00	291.21	0.00	0	-0.01	-5.00	200.00	-200.00	0.00	0.00
11	1	ÄÐ	0	20.00	20.00	0	1	0	0	0	0	0	0	-1	5.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	3	3	3	3	1	1	4	356810812	1259	539	976	520	0.00	0.00	283.64	0.00	0	-0.01	-5.00	200.00	-200.00	0.00	0.00
11	1	ÄÐ	0	20.00	20.00	0	1	0	0	0	0	0	0	-1	5.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	3	3	3	3	1	1	5	356810852	1259	539	984	512	0.00	0.00	276.32	0.00	0	-0.01	-5.00	0.00	0.00	0.00	0.00
11	1	ÄÐ	0	20.00	20.00	0	1	0	0	0	0	0	0	-1	5.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	3	3	3	3	1	1	6	356810893	1259	538	984	512	0.00	0.00	276.23	0.00	0	-0.02	-5.00	0.00	0.00	0.00	0.00
11	1	ÄÐ	0	20.00	20.00	0	1	0	0	0	0	0	0	-1	5.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	3	3	3	3	1	1	7	356810933	1259	538	984	512	0.00	0.00	276.23	0.00	0	-0.02	-5.00	0.00	0.00	0.00	0.00
11	1	ÄÐ	0	20.00	20.00	0	1	0	0	0	0	0	0	-1	5.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	3	3	3	3	1	1	8	356810973	1259	538	984	512	0.00	0.00	276.23	0.00	0	-0.02	-5.00	0.00	0.00	0.00	0.00
11	1	ÄÐ	0	20.00	20.00	0	1	0	0	0	0	0	0	-1	5.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	3	3	3	3	1	1	9	356811013	1259	538	984	512	0.00	0.00	276.23	0.00	0	-0.03	-5.00	0.00	0.00	0.00	0.00
11	1	ÄÐ	0	20.00	20.00	0	1	0	0	0	0	0	0	-1	5.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	3	3	3	3	1	1	10	356811053	1259	538	984	512	0.00	0.00	276.23	0.00	0	-0.03	-5.00	0.00	-106.00	0.00	0.00
