ID	Name	Sex	Session	DistanceError	PracMode	ExperMode	MainTask	SubTask	MainTaskMode	Background	InitSpeed	EventMode	CodePairMode	CodePairNum	DisplayMode	EventFrequency	PracTime	ExperTime	PracTimes	ExperTimes	Pra_Test	PointNum	PointTime	ObjPointX	ObjPointY	PostPointX	PostPointY	Distance	Hit	ObjSpeedX	ObjSpeedY	PostSpeedX	PostSpeedY
11	11	ÄÐ	0	50.00	1	0	1	1	0	0	50.00	0	-1	-1	-1	0	60	60	1	1	0	1	195040005	914	384	614	384	0.00	0	-0.00	-100.00	0.00	0.00
11	11	ÄÐ	0	50.00	1	0	1	1	0	0	50.00	0	-1	-1	-1	0	60	60	1	1	0	2	195040045	913	380	634	368	279.26	0	-1.33	-99.99	500.00	-500.00
11	11	ÄÐ	0	50.00	1	0	1	1	0	0	50.00	0	-1	-1	-1	0	60	60	1	1	0	3	195040085	913	376	654	348	260.51	0	-2.67	-99.96	500.00	-500.00
11	11	ÄÐ	0	50.00	1	0	1	1	0	0	50.00	0	-1	-1	-1	0	60	60	1	1	0	4	195040125	913	372	674	328	243.02	0	-4.00	-99.92	500.00	-500.00
11	11	ÄÐ	0	50.00	1	0	1	1	0	0	50.00	0	-1	-1	-1	0	60	60	1	1	0	5	195040165	913	368	694	308	227.07	0	-5.33	-99.86	500.00	-500.00
11	11	ÄÐ	0	50.00	1	0	1	1	0	0	50.00	0	-1	-1	-1	0	60	60	1	1	0	6	195040205	913	364	714	288	213.02	0	-6.66	-99.78	500.00	-500.00
11	11	ÄÐ	0	50.00	1	0	1	1	0	0	50.00	0	-1	-1	-1	0	60	60	1	1	0	7	195040245	913	360	734	268	201.26	0	-7.99	-99.68	500.00	-500.00
11	11	ÄÐ	0	50.00	1	0	1	1	0	0	50.00	0	-1	-1	-1	0	60	60	1	1	0	8	195040285	912	356	754	268	180.85	0	-9.32	-99.56	500.00	0.00
11	11	ÄÐ	0	50.00	1	0	1	1	0	0	50.00	0	-1	-1	-1	0	60	60	1	1	0	9	195040325	912	352	774	281	155.19	0	-10.65	-99.43	500.00	500.00
11	11	ÄÐ	0	50.00	1	0	1	1	0	0	50.00	0	-1	-1	-1	0	60	60	1	1	0	10	195040365	911	348	794	301	126.09	0	-11.97	-99.28	500.00	500.00
11	11	ÄÐ	0	50.00	1	0	1	1	0	0	50.00	0	-1	-1	-1	0	60	60	1	1	0	11	195040405	911	344	814	321	99.69	0	-13.30	-99.11	500.00	500.00
11	11	ÄÐ	0	50.00	1	0	1	1	0	0	50.00	0	-1	-1	-1	0	60	60	1	1	0	12	195040445	910	340	834	341	76.01	0	-14.62	-98.93	500.00	500.00
11	11	ÄÐ	0	50.00	1	0	1	1	0	0	50.00	0	-1	-1	-1	0	60	60	1	1	0	13	195040485	910	336	854	361	61.33	0	-15.93	-98.72	500.00	500.00
11	11	ÄÐ	0	50.00	1	0	1	1	0	0	50.00	0	-1	-1	-1	0	60	60	1	1	0	14	195040525	909	332	873	381	60.80	0	-17.25	-98.50	500.00	500.00
11	11	ÄÐ	0	50.00	1	0	1	1	0	0	50.00	0	-1	-1	-1	0	60	60	1	1	0	15	195040565	908	328	883	401	77.16	0	-18.56	-98.26	500.00	500.00
